return-average,return-min,return-max,return-std,episode-length-avg,episode-length-min,episode-length-max,episode-length-std,AverageProgress,MaxProgress,MinProgress,StdProgress,AverageTimeInGoal,MaxTimeInGoal,MinTimeInGoal,StdTimeInGoal,MeanBeginGoalDistance,StdBeginGoalDistance,MinBeginGoalDistance,MaxBeginGoalDistance,MeanFinalGoalDistance,StdFinalGoalDistance,MinFinalGoalDistance,MaxFinalGoalDistance,MeanProgressTowardsGoal,StdProgressTowardsGoal,MinProgressTowardsGoal,MaxProgressTowardsGoal,qf1-avg,qf1-std,qf2-avg,qf2-std,mean-qf-diff,vf-avg,vf-std,mean-sq-bellman-error1,mean-sq-bellman-error2,time-train,time-eval,time-sample,time-total,epoch,pool-size,max-path-return,last-path-return,episodes,total-samples
-2033.7946290096577,-2033.7946290096577,-2033.7946290096577,0.0,1000.0,1000,1000,0.0,8.090266323812353,8.090266323812353,8.090266323812353,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,7.82885014780185,0.0,7.82885014780185,7.82885014780185,0.6564312264367196,0.0,0.6564312264367196,0.6564312264367196,-1020.9363,239.7373,-1020.9363,239.7373,3.0203166,-1023.91705,239.37457,15.070142,14.085978,14.844578704243759,16.67785009900399,13.655269889059127,1601.8558750112861,35,36000,[-1456.95486928],[-1943.72548284],36,36000
-1698.7247641419888,-1698.7247641419888,-1698.7247641419888,0.0,1000.0,1000,1000,0.0,11.713157605638495,11.713157605638495,11.713157605638495,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,7.692312156711383,0.0,7.692312156711383,7.692312156711383,0.7929692175271867,0.0,0.7929692175271867,0.7929692175271867,-1020.871,233.44888,-1020.871,233.44888,3.4046965,-1022.022,233.12648,14.360021,14.521408,14.936925558009534,16.66198768900358,13.766326527998899,1647.2363590552995,36,37000,[-1456.95486928],[-1858.49275965],37,37000
-1321.4048586155225,-1321.4048586155225,-1321.4048586155225,0.0,1000.0,1000,1000,0.0,6.451820425739536,6.451820425739536,6.451820425739536,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,5.211785297713208,0.0,5.211785297713208,5.211785297713208,3.273496076525362,0.0,3.273496076525362,3.273496076525362,-1053.4299,235.53812,-1053.4299,235.53812,3.3507848,-1054.5511,234.26595,12.276366,12.569991,14.962020526800188,16.678028670998174,13.834128257047269,1692.700795058161,37,38000,[-1456.95486928],[-1939.33317951],38,38000
-1847.0685310850067,-1847.0685310850067,-1847.0685310850067,0.0,1000.0,1000,1000,0.0,10.838898460759841,10.838898460759841,10.838898460759841,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,8.541628548922317,0.0,8.541628548922317,8.541628548922317,-0.05634717468374717,0.0,-0.05634717468374717,-0.05634717468374717,-1054.0706,251.83795,-1054.0706,251.83795,3.416627,-1053.7678,251.33446,13.527914,15.100083,14.83374646291486,16.668491743999766,13.696275592694292,1737.8983768207545,38,39000,[-1456.95486928],[-1538.927667],39,39000
-1967.3841792175936,-1967.3841792175936,-1967.3841792175936,0.0,1000.0,1000,1000,0.0,11.767227691335881,11.767227691335881,11.767227691335881,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,8.99093544873413,0.0,8.99093544873413,8.99093544873413,-0.5056540744955598,0.0,-0.5056540744955598,-0.5056540744955598,-1050.6713,267.15503,-1050.6713,267.15503,3.1423793,-1053.3394,268.4436,15.85281,13.763584,14.906595335734892,16.66817206700216,13.733680062068743,1783.2154078355525,39,40000,[-1456.95486928],[-1479.43040309],40,40000
-1894.200830425957,-1894.200830425957,-1894.200830425957,0.0,1000.0,1000,1000,0.0,1.8430660184247696,1.8430660184247696,1.8430660184247696,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,6.665464742808388,0.0,6.665464742808388,6.665464742808388,1.8198166314301814,0.0,1.8198166314301814,1.8198166314301814,-1059.9258,254.43146,-1059.9258,254.43146,3.6964312,-1062.0754,255.7133,15.014144,17.15427,14.833593757051858,16.67941656599578,13.680188327096403,1828.3957658396976,40,41000,[-1456.95486928],[-1823.45874382],41,41000
-1527.2910621554743,-1527.2910621554743,-1527.2910621554743,0.0,1000.0,1000,1000,0.0,7.03993137544911,7.03993137544911,7.03993137544911,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,4.722889605786561,0.0,4.722889605786561,4.722889605786561,3.7623917684520087,0.0,3.7623917684520087,3.7623917684520087,-1064.3076,266.51575,-1064.3076,266.51575,3.6226165,-1067.0349,266.24353,14.743556,13.484608,14.953805812940118,16.668386987992562,13.768418643725454,1873.7922307273984,41,42000,[-1456.95486928],[-1626.42266969],42,42000
-946.6147010976007,-946.6147010976007,-946.6147010976007,0.0,627.0,627,627,0.0,11.015220216138797,11.015220216138797,11.015220216138797,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.0048725088525436,0.0,1.0048725088525436,1.0048725088525436,10.995127491147457,0.0,10.995127491147457,10.995127491147457,-1020.844,255.8875,-1020.844,255.8875,3.6572776,-1024.4703,255.28871,17.671047,17.297705,14.97342534888594,16.674135468987515,13.684673369876691,1912.9069156821206,42,43000,[-1456.95486928],[-1771.82181237],43,43000
-1869.8525540303344,-1869.8525540303344,-1869.8525540303344,0.0,1000.0,1000,1000,0.0,2.077925023038145,2.077925023038145,2.077925023038145,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,6.561481911378751,0.0,6.561481911378751,6.561481911378751,1.9237994628598187,0.0,1.9237994628598187,1.9237994628598187,-1057.2114,266.62006,-1057.2114,266.62006,3.6122937,-1057.8048,265.13138,17.575268,15.796625,14.929753250893555,10.457447367996792,13.73517105274368,2003.5447600117332,43,44000,[-1456.95486928],[-1839.63901281],44,44000
-1421.8464503043651,-1421.8464503043651,-1421.8464503043651,0.0,942.0,942,942,0.0,11.95675192715211,11.95675192715211,11.95675192715211,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.003832733425888,0.0,1.003832733425888,1.003832733425888,10.996167266574112,0.0,10.996167266574112,10.996167266574112,-1049.1542,255.69371,-1049.1542,255.69371,3.2804346,-1049.8818,254.62445,16.050924,13.870683,14.995423162865336,61.97241729000234,13.705950747025781,2657.7068594936136,44,45000,[-1208.93497844],[-1208.93497844],45,45000
-1389.6578890700687,-1389.6578890700687,-1389.6578890700687,0.0,780.0,780,780,0.0,11.371069867639294,11.371069867639294,11.371069867639294,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.0157058551191234,0.0,1.0157058551191234,1.0157058551191234,10.984294144880877,0.0,10.984294144880877,10.984294144880877,-1072.3618,270.2496,-1072.3618,270.2496,3.5103288,-1071.9395,269.64655,13.70719,11.480444,15.108928427027422,625.4623064949992,14.298834900037036,2700.4416937676724,45,46000,[-1208.93497844],[-1956.61110025],46,46000
-1856.8658186164184,-1856.8658186164184,-1856.8658186164184,0.0,1000.0,1000,1000,0.0,1.9402384588125792,1.9402384588125792,1.9402384588125792,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,6.638452630198298,0.0,6.638452630198298,6.638452630198298,1.8468287440402715,0.0,1.8468287440402715,1.8468287440402715,-1086.0896,262.73126,-1086.0896,262.73126,3.6028583,-1088.3884,263.16895,14.31927,12.539589,15.12834053474944,13.328270147001604,14.340999792228104,2746.5817580816656,46,47000,[-1208.93497844],[-1646.37807049],47,47000
-1472.8161928137383,-1472.8161928137383,-1472.8161928137383,0.0,1000.0,1000,1000,0.0,7.363287937965884,7.363287937965884,7.363287937965884,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,2.8726841919197796,0.0,2.8726841919197796,2.8726841919197796,5.61259718231879,0.0,5.61259718231879,5.61259718231879,-1059.6528,274.38962,-1059.6528,274.38962,4.1772804,-1063.1326,274.20795,19.143473,19.801332,14.979032385104802,16.67061039400869,13.741722728140303,2791.962533221915,47,48000,[-1208.93497844],[-1373.1709206],48,48000
-1825.0214645769474,-1825.0214645769474,-1825.0214645769474,0.0,1000.0,1000,1000,0.0,1.811104379950026,1.811104379950026,1.811104379950026,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,6.732086268126146,0.0,6.732086268126146,6.732086268126146,1.7531951061124236,0.0,1.7531951061124236,1.7531951061124236,-1078.3456,263.1316,-1078.3456,263.1316,3.6115417,-1077.6412,262.32462,17.5821,16.313393,14.965250922337873,16.660805268998956,13.882604033613461,2837.479326591856,48,49000,[-1208.93497844],[-1764.6436344],49,49000
-1089.4277248567287,-1089.4277248567287,-1089.4277248567287,0.0,653.0,653,653,0.0,10.991475403700978,10.991475403700978,10.991475403700978,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.0266180628721477,0.0,1.0266180628721477,1.0266180628721477,10.973381937127852,0.0,10.973381937127852,10.973381937127852,-1116.2185,283.22775,-1116.2185,283.22775,3.3510814,-1119.0471,283.91757,15.448852,13.55175,14.82550025031378,16.670054211004754,13.723024693244952,2876.914441713423,49,50000,[-1208.93497844],[-1960.95516662],50,50000
-949.4731731938421,-949.4731731938421,-949.4731731938421,0.0,1000.0,1000,1000,0.0,7.418214240435292,7.418214240435292,7.418214240435292,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,1.9300114949760008,0.0,1.9300114949760008,1.9300114949760008,6.5552698792625685,0.0,6.5552698792625685,6.5552698792625685,-1075.1318,284.5422,-1075.1318,284.5422,3.729236,-1075.6528,284.06323,13.118863,14.95955,15.12740184616996,10.886819291990832,14.192909392382717,2923.056095168955,50,51000,[-1208.93497844],[-1745.87630908],51,51000
-1896.2360679193425,-1896.2360679193425,-1896.2360679193425,0.0,1000.0,1000,1000,0.0,2.177685339397833,2.177685339397833,2.177685339397833,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,6.492423927533723,0.0,6.492423927533723,6.492423927533723,1.9928574467048463,0.0,1.9928574467048463,1.9928574467048463,-1058.9883,243.4696,-1058.9883,243.4696,3.4837792,-1060.0638,242.41194,14.389307,12.474943,15.090566170183592,16.822496315013268,13.916757942046388,2968.9349581012066,51,52000,[-1208.93497844],[-1902.59175718],52,52000
-1461.623556752424,-1461.623556752424,-1461.623556752424,0.0,1000.0,1000,1000,0.0,7.901922850293364,7.901922850293364,7.901922850293364,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,5.216267260278182,0.0,5.216267260278182,5.216267260278182,3.269014113960387,0.0,3.269014113960387,3.269014113960387,-1080.4109,274.70535,-1080.4109,274.70535,3.507617,-1082.446,275.01245,13.629053,14.17888,14.990112926912843,16.87295822199667,13.890767626755405,3014.5616543798824,52,53000,[-1208.93497844],[-1391.10836565],53,53000
-1028.876550509045,-1028.876550509045,-1028.876550509045,0.0,763.0,763,763,0.0,11.31902354272663,11.31902354272663,11.31902354272663,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.0013049823253266,0.0,1.0013049823253266,1.0013049823253266,10.998695017674674,0.0,10.998695017674674,10.998695017674674,-1065.5532,261.21567,-1065.5532,261.21567,3.262619,-1067.5056,260.10245,11.096785,11.866622,15.021271735968185,16.747044843999902,13.912942354218103,3056.2322190150735,53,54000,[-1208.93497844],[-1804.02102047],54,54000
-873.2751796656534,-873.2751796656534,-873.2751796656534,0.0,474.0,474,474,0.0,11.174005713002364,11.174005713002364,11.174005713002364,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.0012996729524557,0.0,1.0012996729524557,1.0012996729524557,10.998700327047544,0.0,10.998700327047544,10.998700327047544,-1049.2639,282.35757,-1049.2639,282.35757,3.7626052,-1048.777,281.76544,16.822563,15.875401,15.012382475310005,12.736471134994645,13.915980007994222,3093.0601415453566,54,55000,[-1208.93497844],[-1318.67662484],55,55000
-1015.9611498353361,-1015.9611498353361,-1015.9611498353361,0.0,532.0,532,532,0.0,11.288248318996061,11.288248318996061,11.288248318996061,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.0234629374623323,0.0,1.0234629374623323,1.0234629374623323,10.976537062537668,0.0,10.976537062537668,10.976537062537668,-1066.5731,288.31415,-1066.5731,288.31415,3.5825891,-1067.842,287.16968,15.882008,17.3235,15.031661501081544,7.903173821003293,13.810915435271454,3130.788644221713,55,56000,[-1118.86089528],[-1118.86089528],56,56000
-1421.6318340471262,-1421.6318340471262,-1421.6318340471262,0.0,1000.0,1000,1000,0.0,8.56143718499177,8.56143718499177,8.56143718499177,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,5.348742171791103,0.0,5.348742171791103,5.348742171791103,3.1365392024474668,0.0,3.1365392024474668,3.1365392024474668,-1054.4302,287.15634,-1054.4302,287.15634,3.8756564,-1052.7698,288.1651,17.436726,18.515024,15.197032262891298,8.884682021001936,14.107257641866454,3176.7706484504597,56,57000,[-1118.86089528],[-1851.5506703],57,57000
-1937.982561030058,-1937.982561030058,-1937.982561030058,0.0,1000.0,1000,1000,0.0,11.97226593794177,11.97226593794177,11.97226593794177,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,8.859401725721005,0.0,8.859401725721005,8.859401725721005,-0.3741203514824356,0.0,-0.3741203514824356,-0.3741203514824356,-1084.1375,289.68933,-1084.1375,289.68933,3.496415,-1083.4484,289.2405,19.300127,19.860325,14.924785232724389,16.678012329008197,13.823617562229629,3222.1852065794083,57,58000,[-1118.86089528],[-1803.83465235],58,58000
-1644.2058842235806,-1644.2058842235806,-1644.2058842235806,0.0,1000.0,1000,1000,0.0,11.536728168176214,11.536728168176214,11.536728168176214,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,8.65345793262696,0.0,8.65345793262696,8.65345793262696,-0.16817655838839052,0.0,-0.16817655838839052,-0.16817655838839052,-1040.127,253.07968,-1040.127,253.07968,3.8454294,-1040.3574,252.7045,16.933224,12.776026,14.897213844116777,16.67245990000083,13.795185174109065,3267.5483380046207,58,59000,[-1118.86089528],[-1853.25815854],59,59000
-1837.2563989178243,-1837.2563989178243,-1837.2563989178243,0.0,1000.0,1000,1000,0.0,2.644822974371924,2.644822974371924,2.644822974371924,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,6.187493582368506,0.0,6.187493582368506,6.187493582368506,2.2977877918700633,0.0,2.2977877918700633,2.2977877918700633,-1065.2673,291.58408,-1065.2673,291.58408,3.3700764,-1065.9917,291.33554,12.812569,13.542204,15.055213134022779,16.66839274299855,13.769316270161653,3313.0490280158265,59,60000,[-1118.86089528],[-1997.30007478],60,60000
-1099.383766610737,-1099.383766610737,-1099.383766610737,0.0,1000.0,1000,1000,0.0,7.9844381846125065,7.9844381846125065,7.9844381846125065,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,1.8284948588115475,0.0,1.8284948588115475,1.8284948588115475,6.656786515427022,0.0,6.656786515427022,6.656786515427022,-1057.8783,299.99106,-1057.8783,299.99106,3.7627122,-1062.2646,298.40652,14.414757,11.989419,14.98788333273842,16.676718985007028,13.732918560825055,3358.4432847913995,60,61000,[-832.58674064],[-832.58674064],62,61000
-1588.7237787963495,-1588.7237787963495,-1588.7237787963495,0.0,1000.0,1000,1000,0.0,9.293073133096758,9.293073133096758,9.293073133096758,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,5.726654077047366,0.0,5.726654077047366,5.726654077047366,2.758627297191204,0.0,2.758627297191204,2.758627297191204,-1094.3372,290.16672,-1094.3372,290.16672,3.5585022,-1094.3362,290.5052,15.646108,15.99176,14.850702726937016,16.67384839699662,13.604983118144446,3403.5750189614773,61,62000,[-770.47342429],[-770.47342429],63,62000
-710.1085870615908,-710.1085870615908,-710.1085870615908,0.0,437.0,437,437,0.0,11.000177950410816,11.000177950410816,11.000177950410816,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.0142634862667492,0.0,1.0142634862667492,1.0142634862667492,10.98573651373325,0.0,10.98573651373325,10.98573651373325,-1043.3394,272.7308,-1043.3394,272.7308,3.6009908,-1049.2837,273.98358,19.045544,21.23069,14.886819634324638,16.67944194600568,13.713690824079094,3439.4732416259067,62,63000,[-770.47342429],[-914.99137107],65,63000
-1505.013352742395,-1505.013352742395,-1505.013352742395,0.0,1000.0,1000,1000,0.0,9.778291790071014,9.778291790071014,9.778291790071014,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,2.303257016783482,0.0,2.303257016783482,2.303257016783482,9.696742983216518,0.0,9.696742983216518,9.696742983216518,-1047.8242,289.9739,-1047.8242,289.9739,3.654801,-1052.8674,288.53714,28.751455,30.560204,14.936365868896246,7.297243979002815,13.737649338043411,3484.8211718008242,63,64000,[-770.47342429],[-826.82533144],66,64000
-1797.9391608436888,-1797.9391608436888,-1797.9391608436888,0.0,1000.0,1000,1000,0.0,11.419415860676402,11.419415860676402,11.419415860676402,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,7.885754351544891,0.0,7.885754351544891,7.885754351544891,0.5995270226936782,0.0,0.5995270226936782,0.5995270226936782,-1026.0027,285.511,-1026.0027,285.511,3.64598,-1027.9402,284.1978,19.23839,19.899603,14.78402879499481,16.678111900997465,13.701344891131157,3529.987055296966,64,65000,[-770.47342429],[-1800.98127503],67,65000
-1586.8890909588608,-1586.8890909588608,-1586.8890909588608,0.0,1000.0,1000,1000,0.0,11.336209730376535,11.336209730376535,11.336209730376535,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,7.372409898287149,0.0,7.372409898287149,7.372409898287149,1.1128714759514207,0.0,1.1128714759514207,1.1128714759514207,-1030.6311,287.61215,-1030.6311,287.61215,3.387961,-1032.0469,284.73804,27.98115,24.461195,15.007318195290281,16.677813279995462,13.775167946951115,3575.432077149191,65,66000,[-770.47342429],[-1806.75581718],68,66000
-890.4725276770504,-890.4725276770504,-890.4725276770504,0.0,613.0,613,613,0.0,11.650205936410815,11.650205936410815,11.650205936410815,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.0004136349118047,0.0,1.0004136349118047,1.0004136349118047,10.999586365088195,0.0,10.999586365088195,10.999586365088195,-1060.4167,275.20883,-1060.4167,275.20883,3.8387747,-1063.2018,273.60156,18.13062,20.964516,14.980686550828977,16.663961832004134,13.732939553170581,3614.3675200282014,66,67000,[-770.47342429],[-968.59338736],69,67000
-1899.658102299661,-1899.658102299661,-1899.658102299661,0.0,1000.0,1000,1000,0.0,1.9225438584002028,1.9225438584002028,1.9225438584002028,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,6.684944700289539,0.0,6.684944700289539,6.684944700289539,1.8003366739490305,0.0,1.8003366739490305,1.8003366739490305,-1044.0791,288.14935,-1044.0791,288.14935,3.1923637,-1048.5012,289.845,22.566282,17.032248,14.911710066196974,10.225536091005779,13.645240771991666,3659.5949957923876,67,68000,[-770.47342429],[-1248.50219079],70,68000
-1108.9179196379384,-1108.9179196379384,-1108.9179196379384,0.0,577.0,577,577,0.0,11.079255076828447,11.079255076828447,11.079255076828447,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.0143075010538674,0.0,1.0143075010538674,1.0143075010538674,10.985692498946133,0.0,10.985692498946133,10.985692498946133,-1053.5974,310.04068,-1053.5974,310.04068,3.728812,-1052.3425,308.97702,19.967823,20.465096,14.857421590902959,16.671727155000553,13.744075241134851,3697.8270014704613,68,69000,[-770.47342429],[-1797.10148382],71,69000
-1462.4858861682628,-1462.4858861682628,-1462.4858861682628,0.0,1000.0,1000,1000,0.0,6.725427979771974,6.725427979771974,6.725427979771974,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,3.6522302767470483,0.0,3.6522302767470483,3.6522302767470483,4.833051097491522,0.0,4.833051097491522,4.833051097491522,-1058.2412,305.03073,-1058.2412,305.03073,3.144071,-1058.6794,306.2113,16.390915,15.938892,14.991730352907325,9.632875743001932,13.769438011600869,3743.2719245889457,69,70000,[-770.47342429],[-986.12446048],72,70000
-1705.0299375627187,-1705.0299375627187,-1705.0299375627187,0.0,1000.0,1000,1000,0.0,7.772946999055535,7.772946999055535,7.772946999055535,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,4.996151589105839,0.0,4.996151589105839,4.996151589105839,3.4891297851327305,0.0,3.4891297851327305,3.4891297851327305,-1063.1111,269.22302,-1063.1111,269.22302,3.620422,-1068.1465,268.73395,18.11418,16.694988,14.933756704282132,16.683561400001054,13.83989197104529,3788.723995127264,70,71000,[-770.47342429],[-1697.35585519],73,71000
-1325.4856426786178,-1325.4856426786178,-1325.4856426786178,0.0,1000.0,1000,1000,0.0,6.83859122419199,6.83859122419199,6.83859122419199,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,2.4239685581413375,0.0,2.4239685581413375,2.4239685581413375,6.061312816097232,0.0,6.061312816097232,6.061312816097232,-1061.4497,299.4804,-1061.4497,299.4804,3.76672,-1061.9534,298.89713,18.678175,19.371334,14.827272709066165,16.681710072996793,13.694269529732992,3833.918264675114,71,72000,[-770.47342429],[-1849.79467119],74,72000
-1997.3550605505147,-1997.3550605505147,-1997.3550605505147,0.0,1000.0,1000,1000,0.0,8.721159643371722,8.721159643371722,8.721159643371722,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,7.628175304225742,0.0,7.628175304225742,7.628175304225742,4.371824695774258,0.0,4.371824695774258,4.371824695774258,-1072.0183,289.70148,-1072.0183,289.70148,3.6096618,-1073.081,288.81314,22.205193,23.931246,14.95595297080581,16.670007337001152,13.802540541946655,3879.3506856808817,72,73000,[-770.47342429],[-1025.21948451],76,73000
-1857.4396413225904,-1857.4396413225904,-1857.4396413225904,0.0,1000.0,1000,1000,0.0,7.682814925338798,7.682814925338798,7.682814925338798,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,7.147116900266285,0.0,7.147116900266285,7.147116900266285,1.3381644739722844,0.0,1.3381644739722844,1.3381644739722844,-1073.5029,295.70337,-1073.5029,295.70337,4.0612936,-1076.2034,295.58255,18.58753,16.283339,14.956019265024224,16.675755661999574,13.773855563835241,3924.7475935317198,73,74000,[-679.83656512],[-679.83656512],77,74000
-1417.49140904337,-1417.49140904337,-1417.49140904337,0.0,1000.0,1000,1000,0.0,9.904468365196298,9.904468365196298,9.904468365196298,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,6.399166427054783,0.0,6.399166427054783,6.399166427054783,2.0861149471837868,0.0,2.0861149471837868,2.0861149471837868,-1048.8186,307.68842,-1048.8186,307.68842,3.8177054,-1050.4321,307.9819,17.845493,17.533558,14.971431951795239,16.671328727999935,13.766040958769736,4952.520767543276,74,75000,[-679.83656512],[-738.92581103],79,75000
-1716.437652102743,-1716.437652102743,-1716.437652102743,0.0,1000.0,1000,1000,0.0,9.575525826305965,9.575525826305965,9.575525826305965,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,7.425241193678511,0.0,7.425241193678511,7.425241193678511,1.0600401805600583,0.0,1.0600401805600583,1.0600401805600583,-1064.3594,291.95425,-1064.3594,291.95425,3.6703858,-1065.9827,290.77463,20.973988,19.406193,14.991527534846682,999.0394603780005,13.720516682151356,4998.0760756273085,75,76000,[-679.83656512],[-1749.17407053],80,76000
-1929.67747025444,-1929.67747025444,-1929.67747025444,0.0,1000.0,1000,1000,0.0,11.92222292929264,11.92222292929264,11.92222292929264,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,8.902687340042046,0.0,8.902687340042046,8.902687340042046,-0.4174059658034768,0.0,-0.4174059658034768,-0.4174059658034768,-1061.7471,252.19328,-1061.7471,252.19328,3.5933032,-1059.7256,252.26854,16.423285,16.109312,15.01764276472386,16.84046755300369,13.86929488327587,5043.682149216314,76,77000,[-679.83656512],[-1289.86855499],81,77000
-619.8600149882933,-619.8600149882933,-619.8600149882933,0.0,596.0,596,596,0.0,11.0097118516208,11.0097118516208,11.0097118516208,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.0047693746434851,0.0,1.0047693746434851,1.0047693746434851,10.995230625356514,0.0,10.995230625356514,10.995230625356514,-1056.3342,291.21204,-1056.3342,291.21204,3.4393868,-1056.63,290.4563,15.0514,16.695723,15.083203131929622,16.718662223007414,14.060924523306312,5082.751851829555,77,78000,[-679.83656512],[-1871.89731857],82,78000
-1249.7362414435418,-1249.7362414435418,-1249.7362414435418,0.0,1000.0,1000,1000,0.0,7.988208011080505,7.988208011080505,7.988208011080505,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,4.684582254604509,0.0,4.684582254604509,4.684582254604509,3.8006991196340607,0.0,3.8006991196340607,3.8006991196340607,-1064.8105,302.01413,-1064.8105,302.01413,3.5677667,-1064.3701,300.80975,20.876026,20.435795,15.1412711290468,9.932214078988181,14.001392458056216,5128.600452173632,78,79000,[-679.83656512],[-1824.94137681],83,79000
-719.8265454931654,-719.8265454931654,-719.8265454931654,0.0,597.0,597,597,0.0,11.615632748622604,11.615632748622604,11.615632748622604,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.0022383162324404,0.0,1.0022383162324404,1.0022383162324404,10.99776168376756,0.0,10.99776168376756,10.99776168376756,-1043.6489,287.00345,-1043.6489,287.00345,3.8158958,-1046.492,286.04092,18.644089,20.877892,14.930095200004871,16.70272567900247,13.76308599791082,5167.314455210551,79,80000,[-679.83656512],[-1939.25691018],84,80000
-1365.0911478751163,-1365.0911478751163,-1365.0911478751163,0.0,1000.0,1000,1000,0.0,8.51304895842154,8.51304895842154,8.51304895842154,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,6.079089625456264,0.0,6.079089625456264,6.079089625456264,2.4061917487823052,0.0,2.4061917487823052,2.4061917487823052,-1052.3113,306.77673,-1052.3113,306.77673,4.10919,-1051.2509,306.4615,18.637255,19.46718,15.032775402025436,10.022129018994747,14.058420854795258,5213.092697677363,80,81000,[-679.83656512],[-831.69360936],85,81000
-1778.8840403134448,-1778.8840403134448,-1778.8840403134448,0.0,1000.0,1000,1000,0.0,3.113584747950517,3.113584747950517,3.113584747950517,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,5.9129448029979095,0.0,5.9129448029979095,5.9129448029979095,2.57233657124066,0.0,2.57233657124066,2.57233657124066,-1047.535,335.66122,-1047.535,335.66122,4.056268,-1047.584,335.4458,20.146786,22.21288,15.064903955950285,16.687763152993284,14.121376651877654,5258.95576217417,81,82000,[-679.83656512],[-1657.31742147],86,82000
-1260.9174809356423,-1260.9174809356423,-1260.9174809356423,0.0,1000.0,1000,1000,0.0,7.9190273165336516,7.9190273165336516,7.9190273165336516,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,4.701465487787619,0.0,4.701465487787619,4.701465487787619,3.7838158864509506,0.0,3.7838158864509506,3.7838158864509506,-1026.8967,302.47403,-1026.8967,302.47403,3.6053777,-1025.4635,301.51056,15.58371,18.383747,15.02171221881872,16.680251961995964,13.804565533064306,5304.503836496064,82,83000,[-679.83656512],[-1400.57234652],87,83000
