return-average,return-min,return-max,return-std,episode-length-avg,episode-length-min,episode-length-max,episode-length-std,AverageProgress,MaxProgress,MinProgress,StdProgress,AverageTimeInGoal,MaxTimeInGoal,MinTimeInGoal,StdTimeInGoal,MeanBeginGoalDistance,StdBeginGoalDistance,MinBeginGoalDistance,MaxBeginGoalDistance,MeanFinalGoalDistance,StdFinalGoalDistance,MinFinalGoalDistance,MaxFinalGoalDistance,MeanProgressTowardsGoal,StdProgressTowardsGoal,MinProgressTowardsGoal,MaxProgressTowardsGoal,qf1-avg,qf1-std,qf2-avg,qf2-std,mean-qf-diff,vf-avg,vf-std,mean-sq-bellman-error1,mean-sq-bellman-error2,time-train,time-eval,time-sample,time-total,epoch,pool-size,max-path-return,last-path-return,episodes,total-samples
-1882.0033864888378,-1882.0033864888378,-1882.0033864888378,0.0,1000.0,1000,1000,0.0,3.8444166435044935,3.8444166435044935,3.8444166435044935,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,6.899052797374957,0.0,6.899052797374957,6.899052797374957,1.5862285768636122,0.0,1.5862285768636122,1.5862285768636122,-456.94772,87.31524,-456.94772,87.31524,2.4856215,-459.2854,87.51032,6.506057,6.5990057,21.106288698807475,16.69014216800133,5.501699721142359,457.5894868970281,10,11000,[-1872.40654559],[-1933.22953035],11,11000
-3262.582415905563,-3262.582415905563,-3262.582415905563,0.0,1000.0,1000,1000,0.0,0.7192855330471856,0.7192855330471856,0.7192855330471856,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,12.659724219103733,0.0,12.659724219103733,12.659724219103733,-0.6597242191037331,0.0,-0.6597242191037331,-0.6597242191037331,-493.10483,95.0494,-493.10483,95.0494,2.6115303,-493.366,95.434235,6.577425,6.7733593,21.782896366057685,16.67610315699858,5.7122524528895156,501.75341616999503,11,12000,[-1872.40654559],[-2112.9491214],12,12000
-3136.1931021869514,-3136.1931021869514,-3136.1931021869514,0.0,1000.0,1000,1000,0.0,1.0884639864732852,1.0884639864732852,1.0884639864732852,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,11.381954668001212,0.0,11.381954668001212,11.381954668001212,0.618045331998788,0.0,0.618045331998788,0.618045331998788,-515.8473,84.763336,-515.8473,84.763336,2.5306418,-516.37573,84.504265,5.953678,7.4658146,21.323525259198505,16.671295841006213,5.602874056065048,545.3558036752656,12,13000,[-1872.40654559],[-1934.61562602],13,13000
-1808.3950532385757,-1808.3950532385757,-1808.3950532385757,0.0,1000.0,1000,1000,0.0,4.922160810784135,4.922160810784135,4.922160810784135,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,5.417850783478034,0.0,5.417850783478034,5.417850783478034,3.0674305907605355,0.0,3.0674305907605355,3.0674305907605355,-574.0425,117.95689,-574.0425,117.95689,2.4039593,-574.16437,118.325325,6.4923344,6.5857143,21.143275312068,16.67886720399838,5.51585762808827,588.6932354324163,13,14000,[-1872.40654559],[-3183.19617826],14,14000
-2450.013790887104,-2450.013790887104,-2450.013790887104,0.0,1000.0,1000,1000,0.0,4.394426156509201,4.394426156509201,4.394426156509201,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,7.825666224656487,0.0,7.825666224656487,7.825666224656487,4.174333775343513,0.0,4.174333775343513,4.174333775343513,-597.80334,109.37393,-597.80334,109.37393,2.9868093,-597.967,109.19834,7.295612,7.213591,20.902237575865,16.67934426300053,5.4778676740970695,631.7431473553734,14,15000,[-1872.40654559],[-2290.29748687],15,15000
-2240.5353914120697,-2240.5353914120697,-2240.5353914120697,0.0,1000.0,1000,1000,0.0,1.554463859238132,1.554463859238132,1.554463859238132,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,7.686104863556356,0.0,7.686104863556356,7.686104863556356,0.799176510682214,0.0,0.799176510682214,0.799176510682214,-624.49976,123.83018,-624.49976,123.83018,2.882567,-625.97974,123.907104,7.130411,7.5675526,20.893987299925357,16.67076886799623,5.370144366846944,674.6810781761305,15,16000,[-1688.63199636],[-1688.63199636],16,16000
-2363.335454889127,-2363.335454889127,-2363.335454889127,0.0,1000.0,1000,1000,0.0,0.8877913579899414,0.8877913579899414,0.8877913579899414,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,9.313568944821927,0.0,9.313568944821927,9.313568944821927,-0.8282875705833579,0.0,-0.8282875705833579,-0.8282875705833579,-652.42413,128.11372,-652.42413,128.11372,2.820077,-654.0595,128.65392,8.510548,8.48932,20.906589958787663,16.672288328998548,5.449393103815964,717.6977633007409,16,17000,[-1688.63199636],[-2123.16078284],17,17000
-1847.9322330509585,-1847.9322330509585,-1847.9322330509585,0.0,1000.0,1000,1000,0.0,1.8936399362093972,1.8936399362093972,1.8936399362093972,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,6.672536219005996,0.0,6.672536219005996,6.672536219005996,1.812745155232574,0.0,1.812745155232574,1.812745155232574,-680.05835,146.91959,-680.05835,146.91959,3.1841292,-680.7833,147.1172,8.818352,9.569559,20.90563016206579,16.66363963799813,5.384831372888584,760.6511951336943,17,18000,[-1688.63199636],[-1743.0484539],18,18000
-2050.40360813069,-2050.40360813069,-2050.40360813069,0.0,1000.0,1000,1000,0.0,8.342104926198889,8.342104926198889,8.342104926198889,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,7.352132173775376,0.0,7.352132173775376,7.352132173775376,1.1331492004631931,0.0,1.1331492004631931,1.1331492004631931,-722.9792,134.21756,-722.9792,134.21756,2.9237022,-723.4449,134.58076,8.97842,7.9581985,20.924205596798856,16.665579849002825,5.403569142021297,803.655934585513,18,19000,[-1688.63199636],[-2552.46360142],19,19000
-3176.656121126016,-3176.656121126016,-3176.656121126016,0.0,1000.0,1000,1000,0.0,1.7889846248275936,1.7889846248275936,1.7889846248275936,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,10.494352207933458,0.0,10.494352207933458,10.494352207933458,1.5056477920665419,0.0,1.5056477920665419,1.5056477920665419,-735.32385,162.96413,-735.32385,162.96413,3.0628963,-738.0482,163.31673,9.879395,10.689863,20.91073872794368,16.67561269200087,5.3889016970133525,846.6220712814757,19,20000,[-1437.92416818],[-1437.92416818],20,20000
-1828.047791112641,-1828.047791112641,-1828.047791112641,0.0,1000.0,1000,1000,0.0,7.466341640093503,7.466341640093503,7.466341640093503,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,5.3605417446019645,0.0,5.3605417446019645,5.3605417446019645,3.124739629636605,0.0,3.124739629636605,3.124739629636605,-748.3868,146.15779,-748.3868,146.15779,3.082839,-751.2025,146.478,8.837217,9.60565,21.80274750514218,16.66601464300038,5.653248957831238,890.7404218584488,20,21000,[-1437.92416818],[-2056.12049945],21,21000
-1707.7657153731718,-1707.7657153731718,-1707.7657153731718,0.0,1000.0,1000,1000,0.0,7.446228344842422,7.446228344842422,7.446228344842422,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,4.432104484071456,0.0,4.432104484071456,4.432104484071456,4.053176890167114,0.0,4.053176890167114,4.053176890167114,-805.1058,164.71259,-805.1058,164.71259,3.219005,-805.88104,164.43077,11.627992,11.201069,21.240028385072947,16.66500004500267,5.517779254849302,934.1778173903658,21,22000,[-1437.92416818],[-2169.37613556],22,22000
-2017.3769166130278,-2017.3769166130278,-2017.3769166130278,0.0,1000.0,1000,1000,0.0,7.510002071693047,7.510002071693047,7.510002071693047,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,7.551315314797573,0.0,7.551315314797573,7.551315314797573,0.9339660594409969,0.0,0.9339660594409969,0.9339660594409969,-793.98895,147.5665,-793.98895,147.5665,3.0878243,-793.3859,146.84875,11.178755,12.905706,21.063655575977464,16.678925060994516,5.517215809959453,977.4274680673116,22,23000,[-1437.92416818],[-3133.80915538],23,23000
-3269.8958090753135,-3269.8958090753135,-3269.8958090753135,0.0,1000.0,1000,1000,0.0,1.4635558674474527,1.4635558674474527,1.4635558674474527,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,10.952685329824849,0.0,10.952685329824849,10.952685329824849,1.047314670175151,0.0,1.047314670175151,1.047314670175151,-815.0117,166.70148,-815.0117,166.70148,3.3974814,-815.28546,167.8686,11.3454,10.772069,21.42686637200677,16.673172119997616,5.534869295057433,1021.0633288663666,23,24000,[-1296.84207349],[-1296.84207349],24,24000
-2778.509369364465,-2778.509369364465,-2778.509369364465,0.0,1000.0,1000,1000,0.0,4.6227603298725235,4.6227603298725235,4.6227603298725235,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,7.381770678444486,0.0,7.381770678444486,7.381770678444486,4.618229321555514,0.0,4.618229321555514,4.618229321555514,-835.9591,162.35709,-835.9591,162.35709,3.14149,-838.8357,162.68011,9.372236,9.072802,21.50877467304963,16.67236545400374,5.5844723960981355,1064.8294199185184,24,25000,[-1296.84207349],[-1873.6639315],25,25000
-2038.142569921526,-2038.142569921526,-2038.142569921526,0.0,1000.0,1000,1000,0.0,10.94498285800974,10.94498285800974,10.94498285800974,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,8.1312059011355,0.0,8.1312059011355,8.1312059011355,0.3540754731030695,0.0,0.3540754731030695,0.3540754731030695,-858.3494,175.83699,-858.3494,175.83699,3.6532605,-856.8739,176.35152,13.193522,11.729274,22.039412673038896,16.675110038995626,5.678127508057514,1109.214012792625,25,26000,[-1296.84207349],[-2862.90483682],26,26000
-1920.1360132542777,-1920.1360132542777,-1920.1360132542777,0.0,1000.0,1000,1000,0.0,5.608100487540615,5.608100487540615,5.608100487540615,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,6.272415061562169,0.0,6.272415061562169,6.272415061562169,2.2128663126764003,0.0,2.2128663126764003,2.2128663126764003,-879.9065,188.01923,-879.9065,188.01923,3.3966694,-879.4241,187.10773,13.634803,10.953354,21.838946212075825,16.66621905899956,5.590018747025169,1153.3302000467156,26,27000,[-1296.84207349],[-1522.64646089],27,27000
-1497.8921792112842,-1497.8921792112842,-1497.8921792112842,0.0,1000.0,1000,1000,0.0,8.777209351291436,8.777209351291436,8.777209351291436,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,5.956506297099396,0.0,5.956506297099396,5.956506297099396,2.5287750771391737,0.0,2.5287750771391737,2.5287750771391737,-882.6273,180.66179,-882.6273,180.66179,3.189156,-882.8205,180.8437,12.08023,12.279248,22.08717428601085,16.691625793995627,5.6929531761416,1197.782435285866,27,28000,[-1296.84207349],[-2704.17694099],28,28000
-1610.8425400145895,-1610.8425400145895,-1610.8425400145895,0.0,1000.0,1000,1000,0.0,9.238977824349552,9.238977824349552,9.238977824349552,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,6.7811921360042575,0.0,6.7811921360042575,6.7811921360042575,1.704089238234312,0.0,1.704089238234312,1.704089238234312,-903.91296,186.58412,-903.91296,186.58412,3.1772137,-906.4038,186.09665,708.0646,693.8176,21.767910530150402,16.673215675000392,5.613477636987227,1241.8356302380053,28,29000,[-1296.84207349],[-1706.63773739],29,29000
-1994.6990009932633,-1994.6990009932633,-1994.6990009932633,0.0,1000.0,1000,1000,0.0,8.819939976495919,8.819939976495919,8.819939976495919,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,7.623109087033497,0.0,7.623109087033497,7.623109087033497,0.8621722872050723,0.0,0.8621722872050723,0.8621722872050723,-896.59424,205.25253,-896.59424,205.25253,3.4164407,-895.5622,205.422,12.916557,12.961069,21.53912319688243,16.670385151999653,5.558544208870444,1285.6173943997564,29,30000,[-1296.84207349],[-1780.78408388],30,30000
-809.173061434079,-809.173061434079,-809.173061434079,0.0,1000.0,1000,1000,0.0,8.003010367385796,8.003010367385796,8.003010367385796,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,2.2048424963647353,0.0,2.2048424963647353,2.2048424963647353,6.280438877873834,0.0,6.280438877873834,6.280438877873834,-916.057,206.94685,-916.057,206.94685,3.621169,-917.7644,206.20596,11.880009,12.610434,21.31847516108246,16.683461876004003,5.460370666929521,1329.1018515537653,30,31000,[-1296.84207349],[-1778.88450491],31,31000
-2280.4887094744327,-2280.4887094744327,-2280.4887094744327,0.0,1000.0,1000,1000,0.0,8.515017852987395,8.515017852987395,8.515017852987395,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,3.6432575875739364,0.0,3.6432575875739364,3.6432575875739364,8.356742412426064,0.0,8.356742412426064,8.356742412426064,-919.0027,214.37506,-919.0027,214.37506,3.7580714,-919.00964,215.28142,11.929172,13.604169,21.076323056004185,16.707821039002738,5.348653590961476,1372.1894122917438,31,32000,[-1296.84207349],[-1393.73700617],32,32000
-1735.757665423212,-1735.757665423212,-1735.757665423212,0.0,1000.0,1000,1000,0.0,3.748616298965036,3.748616298965036,3.748616298965036,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,6.581474220664771,0.0,6.581474220664771,6.581474220664771,1.9038071535737986,0.0,1.9038071535737986,1.9038071535737986,-916.61,211.63304,-916.61,211.63304,3.3625596,-918.82825,212.86533,13.4966345,13.03601,21.044710687980114,16.662690233999456,5.457098929029598,1415.3562800127402,32,33000,[-1296.84207349],[-2215.06744442],33,33000
-1332.8158775649651,-1332.8158775649651,-1332.8158775649651,0.0,1000.0,1000,1000,0.0,7.242790251675249,7.242790251675249,7.242790251675249,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,3.4731481163232356,0.0,3.4731481163232356,3.4731481163232356,5.012133257915334,0.0,5.012133257915334,5.012133257915334,-930.1828,193.37894,-930.1828,193.37894,3.8135817,-931.4366,192.91594,15.627177,15.20097,20.951880487969902,16.669921087996045,5.3478705910092685,1458.3269242867245,33,34000,[-1296.84207349],[-1888.21221816],34,34000
-1781.2012508705268,-1781.2012508705268,-1781.2012508705268,0.0,1000.0,1000,1000,0.0,12.111895952595619,12.111895952595619,12.111895952595619,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,8.505041279351405,0.0,8.505041279351405,8.505041279351405,-0.019759905112834986,0.0,-0.019759905112834986,-0.019759905112834986,-935.0937,213.63448,-935.0937,213.63448,3.524363,-936.672,214.08333,14.852602,14.397154,21.860987025087525,16.668226973997662,5.58159172195883,1502.444860685755,34,35000,[-1296.84207349],[-1929.82757187],35,35000
-2433.6283914866976,-2433.6283914866976,-2433.6283914866976,0.0,1000.0,1000,1000,0.0,8.714893764290089,8.714893764290089,8.714893764290089,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,3.494561571134331,0.0,3.494561571134331,3.494561571134331,8.50543842886567,0.0,8.50543842886567,8.50543842886567,-946.152,223.04352,-946.152,223.04352,3.651042,-949.43585,223.37317,15.562016,15.895886,21.3040913789373,16.67914549899433,5.483296552956745,1545.8967624376528,35,36000,[-1296.84207349],[-2006.16589218],36,36000
-1245.6560999446824,-1245.6560999446824,-1245.6560999446824,0.0,747.0,747,747,0.0,11.786507761068691,11.786507761068691,11.786507761068691,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.0139596215857263,0.0,1.0139596215857263,1.0139596215857263,10.986040378414273,0.0,10.986040378414273,10.986040378414273,-937.2472,212.93619,-937.2472,212.93619,3.5639493,-939.5309,213.5466,15.724424,17.006165,21.65950192501623,16.662812333997863,5.537235100098769,1585.5480766997716,36,37000,[-1296.84207349],[-1841.36991697],37,37000
-1907.9799566056577,-1907.9799566056577,-1907.9799566056577,0.0,1000.0,1000,1000,0.0,12.064521911602855,12.064521911602855,12.064521911602855,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,8.659288777669882,0.0,8.659288777669882,8.659288777669882,-0.17400740343131282,0.0,-0.17400740343131282,-0.17400740343131282,-969.89075,236.92618,-969.89075,236.92618,3.8449516,-970.5139,235.79175,14.415739,15.649311,21.762562182011607,12.455384860004415,5.570523283968214,1629.5452311467452,37,38000,[-1296.84207349],[-2937.47344538],38,38000
-1397.632584032129,-1397.632584032129,-1397.632584032129,0.0,1000.0,1000,1000,0.0,7.564353299614346,7.564353299614346,7.564353299614346,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,2.7972235178340004,0.0,2.7972235178340004,2.7972235178340004,5.688057856404569,0.0,5.688057856404569,5.688057856404569,-970.8321,224.47021,-970.8321,224.47021,3.7480743,-971.8526,224.39937,15.991272,16.495234,21.26647628594219,16.668929986000876,5.436386974091874,1672.9162384127922,38,39000,[-1296.84207349],[-1963.70581157],39,39000
-2241.0044297324253,-2241.0044297324253,-2241.0044297324253,0.0,1000.0,1000,1000,0.0,8.063857585831249,8.063857585831249,8.063857585831249,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,10.00096793755579,0.0,10.00096793755579,10.00096793755579,-1.515686563317221,0.0,-1.515686563317221,-1.515686563317221,-971.2175,219.13084,-971.2175,219.13084,3.9477708,-971.8063,220.10411,16.66785,15.955339,21.194274223977118,16.6672307810004,5.3962681800621795,1716.1698307538245,39,40000,[-1296.84207349],[-1703.97319943],40,40000
-1631.9846677474388,-1631.9846677474388,-1631.9846677474388,0.0,1000.0,1000,1000,0.0,4.203094044981185,4.203094044981185,4.203094044981185,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,5.279482062800428,0.0,5.279482062800428,5.279482062800428,3.205799311438142,0.0,3.205799311438142,3.205799311438142,-986.28674,229.21246,-986.28674,229.21246,3.977007,-988.0235,229.32039,15.722068,13.511475,22.143793263996486,16.665955820993986,5.6536078509598156,1760.633527243779,40,41000,[-1296.84207349],[-2034.81706473],41,41000
-1884.0269644788236,-1884.0269644788236,-1884.0269644788236,0.0,1000.0,1000,1000,0.0,6.578818064149322,6.578818064149322,6.578818064149322,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,5.576718478068747,0.0,5.576718478068747,5.576718478068747,2.9085628961698227,0.0,2.9085628961698227,2.9085628961698227,-1001.39453,230.28328,-1001.39453,230.28328,3.5121262,-1002.5521,229.26634,16.680273,16.113995,21.446615688022575,16.665461671997036,5.462505572082591,1804.2038119568751,41,42000,[-1296.84207349],[-1845.13193128],42,42000
-1175.2182132920402,-1175.2182132920402,-1175.2182132920402,0.0,1000.0,1000,1000,0.0,7.072718302734343,7.072718302734343,7.072718302734343,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,2.0207198051775492,0.0,2.0207198051775492,2.0207198051775492,6.46456156906102,0.0,6.46456156906102,6.46456156906102,-996.0419,218.14468,-996.0419,218.14468,3.8767228,-999.23584,217.1954,14.841218,16.59084,21.225586178821686,16.662726147005742,5.428613825897628,1847.5248420185962,42,43000,[-1296.84207349],[-1523.29207498],43,43000
-1246.6090224415034,-1246.6090224415034,-1246.6090224415034,0.0,646.0,646,646,0.0,10.986252733166063,10.986252733166063,10.986252733166063,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.044145125844113,0.0,1.044145125844113,1.044145125844113,10.955854874155888,0.0,10.955854874155888,10.955854874155888,-989.47736,211.9861,-989.47736,211.9861,3.8255792,-991.13947,212.07782,18.406506,13.665326,21.708682161981415,16.667364845998236,5.53549023308733,1885.539184243651,43,44000,[-1296.84207349],[-1462.45446889],44,44000
-1942.1375988259233,-1942.1375988259233,-1942.1375988259233,0.0,1000.0,1000,1000,0.0,6.805533544431002,6.805533544431002,6.805533544431002,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,5.955138902675918,0.0,5.955138902675918,5.955138902675918,6.044861097324082,0.0,6.044861097324082,6.044861097324082,-987.56165,229.86137,-987.56165,229.86137,4.0725317,-987.707,228.75346,19.336452,18.328217,21.634164453113044,10.771613032993628,5.5358639338446665,1929.3718355096134,44,45000,[-1296.84207349],[-1735.46566882],45,45000
-1255.527143731702,-1255.527143731702,-1255.527143731702,0.0,876.0,876,876,0.0,11.440038487460813,11.440038487460813,11.440038487460813,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.0032326205124646,0.0,1.0032326205124646,1.0032326205124646,10.996767379487535,0.0,10.996767379487535,10.996767379487535,-992.56104,228.577,-992.56104,228.577,3.8979516,-992.1083,227.80914,16.519896,16.154154,21.484097380001913,16.665798907000863,5.448759108010563,1970.9085494216197,45,46000,[-1205.72737073],[-1205.72737073],46,46000
-1668.441268474904,-1668.441268474904,-1668.441268474904,0.0,1000.0,1000,1000,0.0,7.902251758896431,7.902251758896431,7.902251758896431,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,5.147073741130023,0.0,5.147073741130023,5.147073741130023,3.3382076331085466,0.0,3.3382076331085466,3.3382076331085466,-1015.0879,231.67876,-1015.0879,231.67876,4.0119967,-1016.1687,231.06358,16.450413,14.970282,21.4853102050256,14.60673661599867,5.502786216937238,2014.6108215535933,46,47000,[-1205.72737073],[-1792.93209214],47,47000
